Time,Distance,Player_Pos_X,Player_Pos_Y,Player_Pos_Z,Player_Speed,Player_Health,Player_Turret_X,Player_Turret_Y,Player_Body_X,Player_Body_Y,Player_Body_Z,TurretCam_X,TurretCam_Y,TurretCam_Z,StereoL_X,StereoL_Y,StereoL_Z,StereoL_Roll,StereoL_Pitch,StereoL_Yaw,StereoR_X,StereoR_Y,StereoR_Z,StereoR_Roll,StereoR_Pitch,StereoR_Yaw,Enemy_Pos_X,Enemy_Pos_Y,Enemy_Pos_Z,Enemy_Speed,Enemy_Health,Enemy_Turret_X,Enemy_Turret_Y,Enemy_Body_X,Enemy_Body_Y,Enemy_Body_Z
0.50,286.15,0.0000,7.9980,0.0000,129.95,100.00,0.00,0.00,0.00,0.00,0.00,0.0070,11.0159,0.3499,-0.3830,11.0159,0.3599,0.00,0.00,0.00,0.6170,11.0159,0.3599,0.00,0.00,0.00,59.0000,8.9083,280.0000,152.28,100.00,180.00,0.00,180.00,0.00,0.00
1.04,286.15,0.0000,7.9978,0.0000,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.0070,11.0157,0.3499,-0.3830,11.0157,0.3599,0.00,0.00,0.00,0.6170,11.0157,0.3599,0.00,0.00,0.00,59.0068,6.6240,279.9999,4.23,100.00,180.00,0.03,180.00,359.97,0.68
1.57,286.15,0.0000,7.9782,0.0000,0.04,100.00,16.85,0.00,16.85,0.00,0.00,0.1081,10.9961,0.3329,-0.2622,10.9961,0.4555,0.00,0.00,16.85,0.6949,10.9961,0.1656,0.00,0.00,16.85,58.9994,6.6040,279.9995,0.04,100.00,180.00,0.00,180.00,0.00,0.00
2.10,286.15,0.0000,7.9726,0.0001,0.01,100.00,37.40,0.00,37.40,0.00,0.00,0.2181,10.9905,0.2737,-0.0856,10.9905,0.5186,0.00,0.00,37.40,0.7088,10.9905,-0.0889,0.00,0.00,37.40,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
2.64,286.15,0.0000,7.9756,0.0001,0.01,100.00,45.62,0.00,45.62,0.00,0.00,0.2550,10.9935,0.2398,-0.0106,10.9935,0.5255,0.00,0.00,45.62,0.6888,10.9935,-0.1892,0.00,0.00,45.62,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
3.17,286.12,0.0299,7.9768,0.0289,0.08,100.00,46.06,0.00,46.06,0.00,0.00,0.2868,10.9947,0.2666,0.0233,10.9947,0.5544,0.00,0.00,46.06,0.7172,10.9947,-0.1657,0.00,0.00,46.06,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
3.72,286.02,0.1159,7.9754,0.1118,0.22,100.00,45.52,0.00,45.52,0.00,0.00,0.3705,10.9933,0.3519,0.1043,10.9933,0.6372,0.00,0.00,45.52,0.8050,10.9933,-0.0763,0.00,0.00,45.52,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
4.22,286.00,0.1322,7.9702,0.1282,0.05,100.00,44.96,0.00,44.96,0.00,0.00,0.3845,10.9881,0.3707,0.1156,10.9881,0.6534,0.00,0.00,44.96,0.8231,10.9881,-0.0532,0.00,0.00,44.96,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
4.72,285.84,0.2630,7.9985,0.2591,0.37,100.00,44.96,0.00,44.96,0.00,0.00,0.5152,11.0164,0.5017,0.2463,11.0164,0.7844,0.00,0.00,44.96,0.9539,11.0164,0.0777,0.00,0.00,44.96,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
5.23,285.53,0.5263,7.9823,0.5227,0.73,100.00,44.96,0.00,44.96,0.00,0.00,0.7785,11.0002,0.7653,0.5096,11.0002,1.0480,0.00,0.00,44.96,1.2172,11.0002,0.3413,0.00,0.00,44.96,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
5.73,285.07,0.9188,7.9790,0.9158,1.11,100.00,44.96,0.00,44.96,0.00,0.00,1.1710,10.9969,1.1584,0.9022,10.9969,1.4411,0.00,0.00,44.96,1.6097,10.9969,0.7344,0.00,0.00,44.96,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
6.24,284.45,1.4429,7.9744,1.4406,1.48,100.00,44.96,0.00,44.96,0.00,0.00,1.6952,10.9923,1.6832,1.4263,10.9923,1.9659,0.00,0.00,44.96,2.1339,10.9923,1.2592,0.00,0.00,44.96,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
6.76,283.64,2.1260,7.9701,2.1245,1.85,100.00,44.96,0.00,44.96,0.00,0.00,2.3782,10.9880,2.3671,2.1093,10.9880,2.6498,0.00,0.00,44.96,2.8169,10.9880,1.9431,0.00,0.00,44.96,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
7.28,282.68,2.9410,7.9750,2.9407,2.23,100.00,44.96,0.00,44.96,0.00,0.00,3.1933,10.9929,3.1832,2.9244,10.9929,3.4659,0.00,0.00,44.96,3.6319,10.9929,2.7592,0.00,0.00,44.96,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
7.80,281.53,3.9121,7.9984,3.9130,2.61,100.00,44.96,0.00,44.96,0.00,0.00,4.1644,11.0163,4.1556,3.8955,11.0163,4.4382,0.00,0.00,44.96,4.6030,11.0163,3.7316,0.00,0.00,44.96,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
8.32,280.23,5.0154,7.9954,5.0176,2.99,100.00,44.96,0.00,44.96,0.00,0.00,5.2676,11.0133,5.2602,4.9987,11.0133,5.5428,0.00,0.00,44.96,5.7063,11.0133,4.8362,0.00,0.00,44.96,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
8.85,279.72,5.4505,7.9852,5.4533,1.17,100.00,44.96,0.00,44.96,0.00,0.00,5.7027,11.0031,5.6958,5.4338,11.0031,5.9785,0.00,0.00,44.96,6.1414,11.0031,5.2719,0.00,0.00,44.96,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
9.38,279.72,5.4505,7.9719,5.4533,0.03,100.00,57.24,0.00,57.24,0.00,0.00,5.7485,10.9898,5.6367,5.5459,10.9898,5.9701,0.00,0.00,57.24,6.0870,10.9898,5.1291,0.00,0.00,57.24,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
9.89,279.72,5.4505,7.9910,5.4533,0.04,100.00,77.76,0.00,77.76,0.00,0.00,5.7939,11.0089,5.5206,5.7210,11.0089,5.9038,0.00,0.00,77.76,5.9330,11.0089,4.9266,0.00,0.00,77.76,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
10.40,279.72,5.4505,7.9951,5.4533,0.01,100.00,90.58,0.00,90.58,0.00,0.00,5.8003,11.0130,5.4427,5.8142,11.0130,5.8326,0.00,0.00,90.58,5.8041,11.0130,4.8326,0.00,0.00,90.58,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
10.93,279.72,5.4643,7.9810,5.4530,0.04,100.00,91.28,0.00,91.28,0.00,0.00,5.8139,10.9989,5.4381,5.8326,10.9989,5.8278,0.00,0.00,91.28,5.8102,10.9989,4.8280,0.00,0.00,91.28,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
11.46,279.70,5.5993,7.9969,5.4500,0.26,100.00,90.99,0.00,90.99,0.00,0.00,5.9490,11.0148,5.4369,5.9657,11.0148,5.8266,0.00,0.00,90.99,5.9484,11.0148,4.8268,0.00,0.00,90.99,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
11.99,279.70,5.5993,7.9819,5.4500,0.03,100.00,89.94,0.00,89.94,0.00,0.00,5.9492,10.9998,5.4433,5.9587,10.9998,5.8333,0.00,0.00,89.94,5.9598,10.9998,4.8333,0.00,0.00,89.94,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
12.52,279.70,5.6022,7.9959,5.4501,0.03,100.00,89.01,0.00,89.01,0.00,0.00,5.9521,11.0138,5.4491,5.9554,11.0138,5.8392,0.00,0.00,89.01,5.9726,11.0138,4.8393,0.00,0.00,89.01,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
13.03,279.67,5.7231,7.9910,5.4521,0.24,100.00,89.09,0.00,89.09,0.00,0.00,6.0730,11.0089,5.4507,6.0768,11.0089,5.8408,0.00,0.00,89.09,6.0927,11.0089,4.8409,0.00,0.00,89.09,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
13.53,279.67,5.7363,7.9877,5.4523,0.03,100.00,90.08,0.00,90.08,0.00,0.00,6.0861,11.0056,5.4448,6.0967,11.0056,5.8348,0.00,0.00,90.08,6.0953,11.0056,4.8348,0.00,0.00,90.08,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
14.06,279.67,5.7363,8.0004,5.4523,0.02,100.00,91.15,0.00,91.15,0.00,0.00,6.0859,11.0183,5.4383,6.1037,11.0183,5.8280,0.00,0.00,91.15,6.0837,11.0183,4.8282,0.00,0.00,91.15,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
14.59,279.67,5.7363,7.9902,5.4524,0.02,100.00,90.38,0.00,90.38,0.00,0.00,6.0861,11.0081,5.4430,6.0987,11.0081,5.8329,0.00,0.00,90.38,6.0921,11.0081,4.8329,0.00,0.00,90.38,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
15.12,279.66,5.8074,7.9971,5.4522,0.13,100.00,90.15,0.00,90.15,0.00,0.00,6.1573,11.0150,5.4442,6.1683,11.0150,5.8342,0.00,0.00,90.15,6.1656,11.0150,4.8342,0.00,0.00,90.15,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
15.66,279.60,6.0823,7.9719,5.4514,0.52,100.00,90.15,0.00,90.15,0.00,0.00,6.4322,10.9898,5.4434,6.4433,10.9898,5.8334,0.00,0.00,90.15,6.4406,10.9898,4.8334,0.00,0.00,90.15,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
16.19,279.51,6.5669,7.9918,5.4501,0.92,100.00,90.15,0.00,90.15,0.00,0.00,6.9168,11.0097,5.4421,6.9278,11.0097,5.8321,0.00,0.00,90.15,6.9251,11.0097,4.8321,0.00,0.00,90.15,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
16.72,279.39,7.2484,7.9745,5.4483,1.29,100.00,90.15,0.00,90.15,0.00,0.00,7.5983,10.9924,5.4403,7.6093,10.9924,5.8303,0.00,0.00,90.15,7.6066,10.9924,4.8303,0.00,0.00,90.15,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
17.25,279.23,8.1441,7.9827,5.4459,1.67,100.00,90.15,0.00,90.15,0.00,0.00,8.4940,11.0006,5.4379,8.5050,11.0006,5.8279,0.00,0.00,90.15,8.5024,11.0006,4.8279,0.00,0.00,90.15,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
17.78,279.03,9.2351,7.9673,5.4430,2.06,100.00,90.15,0.00,90.15,0.00,0.00,9.5850,10.9852,5.4350,9.5960,10.9852,5.8250,0.00,0.00,90.15,9.5934,10.9852,4.8250,0.00,0.00,90.15,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
18.31,278.81,10.5410,7.9892,5.4395,2.48,100.00,90.15,0.00,90.15,0.00,0.00,10.8909,11.0071,5.4315,10.9019,11.0071,5.8215,0.00,0.00,90.15,10.8992,11.0071,4.8215,0.00,0.00,90.15,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
18.84,278.55,12.0486,7.9999,5.4355,2.82,100.00,90.15,0.00,90.15,0.00,0.00,12.3985,11.0178,5.4275,12.4095,11.0178,5.8175,0.00,0.00,90.15,12.4068,11.0178,4.8175,0.00,0.00,90.15,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
19.37,278.28,13.7475,7.9834,5.4309,3.21,100.00,90.15,0.00,90.15,0.00,0.00,14.0974,11.0013,5.4230,14.1084,11.0013,5.8129,0.00,0.00,90.15,14.1057,11.0013,4.8129,0.00,0.00,90.15,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
19.89,277.98,15.6473,7.9762,5.4259,3.63,100.00,90.15,0.00,90.15,0.00,0.00,15.9971,10.9941,5.4179,16.0082,10.9941,5.8078,0.00,0.00,90.15,16.0055,10.9941,4.8078,0.00,0.00,90.15,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
20.42,277.66,17.7512,7.9715,5.4202,4.03,100.00,90.15,0.00,90.15,0.00,0.00,18.1011,10.9894,5.4122,18.1121,10.9894,5.8022,0.00,0.00,90.15,18.1095,10.9894,4.8022,0.00,0.00,90.15,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
20.95,277.34,20.0511,7.9851,5.4140,4.32,100.00,90.15,0.00,90.15,0.00,0.00,20.4010,11.0030,5.4061,20.4120,11.0030,5.7960,0.00,0.00,90.15,20.4093,11.0030,4.7960,0.00,0.00,90.15,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
21.48,277.00,22.5491,7.9736,5.4073,4.74,100.00,90.15,0.00,90.15,0.00,0.00,22.8989,10.9914,5.3993,22.9100,10.9914,5.7893,0.00,0.00,90.15,22.9073,10.9914,4.7893,0.00,0.00,90.15,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
22.00,276.66,25.2932,8.0012,5.4000,5.23,100.00,90.15,0.00,90.15,0.00,0.00,25.6431,11.0191,5.3920,25.6541,11.0191,5.7820,0.00,0.00,90.15,25.6514,11.0191,4.7820,0.00,0.00,90.15,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
22.52,276.34,28.1543,7.9974,5.3923,5.48,100.00,90.15,0.00,90.15,0.00,0.00,28.5042,11.0153,5.3843,28.5152,11.0153,5.7743,0.00,0.00,90.15,28.5125,11.0153,4.7743,0.00,0.00,90.15,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
23.04,276.03,31.1677,7.9977,5.3842,5.80,100.00,90.15,0.00,90.15,0.00,0.00,31.5175,11.0156,5.3762,31.5286,11.0156,5.7662,0.00,0.00,90.15,31.5259,11.0156,4.7662,0.00,0.00,90.15,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
23.56,275.74,34.2081,7.9969,5.3761,5.84,100.00,90.15,0.00,90.15,0.00,0.00,34.5580,11.0148,5.3681,34.5690,11.0148,5.7580,0.00,0.00,90.15,34.5664,11.0148,4.7580,0.00,0.00,90.15,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
24.09,275.49,37.3117,7.9801,5.3677,5.86,100.00,90.15,0.00,90.15,0.00,0.00,37.6616,10.9980,5.3597,37.6726,10.9980,5.7497,0.00,0.00,90.15,37.6700,10.9980,4.7497,0.00,0.00,90.15,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
24.62,275.27,40.3987,7.9679,5.3595,5.86,100.00,90.15,0.00,90.15,0.00,0.00,40.7486,10.9858,5.3515,40.7596,10.9858,5.7414,0.00,0.00,90.15,40.7569,10.9858,4.7414,0.00,0.00,90.15,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
25.14,275.09,43.4384,7.9940,5.3513,5.79,100.00,90.15,0.00,90.15,0.00,0.00,43.7882,11.0119,5.3433,43.7993,11.0119,5.7333,0.00,0.00,90.15,43.7966,11.0119,4.7333,0.00,0.00,90.15,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
25.66,274.95,46.4775,7.9999,5.3431,5.88,100.00,90.15,0.00,90.15,0.00,0.00,46.8273,11.0178,5.3352,46.8384,11.0178,5.7251,0.00,0.00,90.15,46.8357,11.0178,4.7251,0.00,0.00,90.15,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
26.18,274.83,49.5295,7.9943,5.3350,5.83,100.00,90.15,0.00,90.15,0.00,0.00,49.8794,11.0122,5.3270,49.8905,11.0122,5.7169,0.00,0.00,90.15,49.8878,11.0122,4.7169,0.00,0.00,90.15,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
26.71,274.75,52.5921,7.9849,5.3267,5.83,100.00,90.15,0.00,90.15,0.00,0.00,52.9419,11.0028,5.3188,52.9530,11.0028,5.7087,0.00,0.00,90.15,52.9503,11.0028,4.7087,0.00,0.00,90.15,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
27.24,274.70,55.6560,7.9734,5.3185,5.82,100.00,90.15,0.00,90.15,0.00,0.00,56.0059,10.9913,5.3105,56.0169,10.9913,5.7005,0.00,0.00,90.15,56.0143,10.9913,4.7005,0.00,0.00,90.15,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
27.77,274.69,58.7340,7.9907,5.3103,5.81,100.00,90.15,0.00,90.15,0.00,0.00,59.0839,11.0086,5.3023,59.0949,11.0086,5.6922,0.00,0.00,90.15,59.0922,11.0086,4.6923,0.00,0.00,90.15,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
28.29,274.72,61.7957,7.9788,5.3021,5.81,100.00,90.15,0.00,90.15,0.00,0.00,62.1455,10.9967,5.2941,62.1566,10.9967,5.6840,0.00,0.00,90.15,62.1539,10.9967,4.6840,0.00,0.00,90.15,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
28.82,274.77,64.8537,7.9710,5.2938,5.83,100.00,90.15,0.00,90.15,0.00,0.00,65.2035,10.9889,5.2859,65.2146,10.9889,5.6758,0.00,0.00,90.15,65.2119,10.9889,4.6758,0.00,0.00,90.15,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
29.34,274.86,67.9241,7.9676,5.2856,5.88,100.00,90.15,0.00,90.15,0.00,0.00,68.2740,10.9855,5.2776,68.2850,10.9855,5.6676,0.00,0.00,90.15,68.2823,10.9855,4.6676,0.00,0.00,90.15,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
29.87,274.99,70.9873,7.9844,5.2774,5.77,100.00,90.15,0.00,90.15,0.00,0.00,71.3372,11.0022,5.2694,71.3482,11.0022,5.6594,0.00,0.00,90.15,71.3455,11.0022,4.6594,0.00,0.00,90.15,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
30.39,275.15,74.0649,7.9772,5.2691,5.90,100.00,90.15,-0.23,90.15,0.23,0.00,74.4271,10.9937,5.2611,74.4381,10.9936,5.6511,0.00,0.23,90.15,74.4354,10.9937,4.6511,0.00,0.23,90.15,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
30.92,275.34,77.1394,7.9503,5.2609,5.83,100.00,90.15,-0.72,90.15,0.72,0.00,77.5271,10.9635,5.2529,77.5381,10.9634,5.6429,0.00,0.72,90.15,77.5354,10.9634,4.6429,0.00,0.72,90.15,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
31.44,275.57,80.1888,7.9400,5.2528,5.83,100.00,90.15,-0.83,90.15,0.83,359.58,80.5822,10.9524,5.2225,80.5933,10.9552,5.6125,359.58,0.83,90.15,80.5905,10.9478,4.6125,359.58,0.83,90.15,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
31.97,275.82,83.2350,7.8381,5.2450,5.77,100.00,90.14,-2.04,90.14,2.04,358.97,83.6922,10.8410,5.1828,83.7033,10.8476,5.5727,358.97,2.04,90.14,83.7003,10.8297,4.5729,358.97,2.04,90.14,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
32.48,276.10,86.1876,7.6787,5.2388,5.83,100.00,90.08,-3.89,90.08,3.89,357.46,86.7408,10.6627,5.0974,86.7525,10.6792,5.4870,357.46,3.89,90.08,86.7481,10.6351,4.4880,357.46,3.89,90.08,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
32.99,276.42,89.1742,7.4761,5.2352,5.87,100.00,90.05,-4.61,90.05,4.61,357.48,89.7654,10.4529,5.0949,89.7770,10.4692,5.4845,357.48,4.61,90.05,89.7727,10.4253,4.4855,357.48,4.61,90.05,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
33.51,276.76,92.1955,7.1793,5.2348,5.78,100.00,89.99,-5.66,89.99,5.66,356.30,92.8405,10.1413,5.0330,92.8529,10.1654,5.4222,356.30,5.66,89.99,92.8467,10.1011,4.4242,356.30,5.66,89.99,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
34.04,277.14,95.2189,6.8593,5.2361,5.81,100.00,89.97,-5.91,89.97,5.91,356.48,95.8771,9.8190,5.0441,95.8893,9.8418,5.4334,356.48,5.91,89.97,95.8835,9.7807,4.4353,356.48,5.91,89.97,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
34.55,277.55,98.2318,6.5679,5.2374,5.92,100.00,90.01,-5.37,90.01,5.37,356.49,98.8618,9.5338,5.0456,98.8740,9.5566,5.4349,356.49,5.37,90.01,98.8682,9.4957,4.4368,356.49,5.37,90.01,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
35.06,277.98,101.1928,6.2983,5.2361,5.84,100.00,90.05,-4.52,90.05,4.52,357.33,101.7789,9.2757,5.0878,101.7907,9.2930,5.4774,357.33,4.52,90.05,101.7861,9.2465,4.4785,357.33,4.52,90.05,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
35.57,278.45,104.1226,6.1205,5.2326,5.77,100.00,90.11,-2.78,90.11,2.78,358.63,104.6183,9.1168,5.1523,104.6295,9.1257,5.5422,358.63,2.78,90.11,104.6264,9.1018,4.5425,358.63,2.78,90.11,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
36.09,278.97,107.2189,5.9781,5.2265,5.90,100.00,90.11,-2.41,90.11,2.41,359.38,107.6953,8.9784,5.1858,107.7063,8.9822,5.5757,359.38,2.41,90.11,107.7038,8.9713,4.5758,359.38,2.41,90.11,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
36.62,279.53,110.2937,5.8436,5.2203,5.83,100.00,90.11,-1.87,90.11,1.87,0.25,110.7421,8.8485,5.2254,110.7528,8.8464,5.6154,0.25,1.87,90.11,110.7509,8.8508,4.6154,0.25,1.87,90.11,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
37.12,280.08,113.1986,5.6619,5.2144,5.81,100.00,90.12,-4.77,90.12,4.77,0.02,113.7982,8.6402,5.2073,113.8089,8.6393,5.5972,0.02,4.77,90.12,113.8069,8.6396,4.5972,0.02,4.77,90.12,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
37.63,280.67,116.1300,5.3662,5.2083,5.80,100.00,90.13,-7.58,90.13,7.58,0.07,116.8750,8.3115,5.2033,116.8857,8.3097,5.5933,0.07,7.58,90.13,116.8837,8.3109,4.5933,0.07,7.58,90.13,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
38.16,281.31,119.1596,4.8904,5.2014,5.81,100.00,90.13,-9.39,90.13,9.39,0.65,119.9970,7.8107,5.2265,120.0070,7.8047,5.6165,0.65,9.39,90.13,120.0065,7.8159,4.6166,0.65,9.39,90.13,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
38.69,282.00,122.2358,4.3544,5.1938,5.85,100.00,90.14,-10.15,90.14,10.15,0.50,123.1119,7.2634,5.2109,123.1221,7.2583,5.6008,0.50,10.15,90.14,123.1211,7.2669,4.6009,0.50,10.15,90.14,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
39.23,282.71,125.3010,3.8370,5.1861,5.80,100.00,90.14,-8.95,90.14,8.95,0.02,126.1161,6.7637,5.1784,126.1269,6.7620,5.5684,0.02,8.95,90.14,126.1245,6.7624,4.5684,0.02,8.95,90.14,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
39.75,283.45,128.3537,3.4264,5.1789,5.84,100.00,90.13,-5.99,90.13,5.99,0.02,129.0167,6.3913,5.1711,129.0275,6.3901,5.5611,0.02,5.99,90.13,129.0252,6.3904,4.5611,0.02,5.99,90.13,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
40.27,284.22,131.3853,3.1885,5.1718,5.89,100.00,90.13,-3.20,90.13,3.20,0.40,131.9030,6.1822,5.1845,131.9138,6.1789,5.5745,0.40,3.20,90.13,131.9118,6.1858,4.5745,0.40,3.20,90.13,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
40.78,284.99,134.3293,3.0587,5.1652,5.78,100.00,90.12,-1.19,90.12,1.19,0.80,134.7416,6.0685,5.1993,134.7523,6.0629,5.5893,0.80,1.19,90.12,134.7505,6.0768,4.5894,0.80,1.19,90.12,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
41.31,285.84,137.4469,3.0521,5.1591,5.86,100.00,90.11,-0.02,90.11,0.02,0.81,137.7981,6.0696,5.1940,137.8089,6.0641,5.5839,0.81,0.02,90.11,137.8070,6.0782,4.5840,0.81,0.02,90.11,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
41.84,286.71,140.5458,3.0980,5.1537,5.83,100.00,90.09,0.99,90.09,359.01,1.43,140.8436,6.1207,5.2213,140.8544,6.1111,5.6112,1.43,359.01,90.09,140.8524,6.1360,4.6115,1.43,359.01,90.09,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
42.36,287.59,143.5819,3.1337,5.1487,5.81,100.00,90.10,0.75,90.10,359.25,1.60,143.8922,6.1549,5.2256,143.9030,6.1441,5.6155,1.60,359.25,90.10,143.9009,6.1721,4.6159,1.60,359.25,90.10,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
42.89,288.52,146.6802,3.1509,5.1431,5.89,100.00,90.11,0.52,90.11,359.48,1.75,147.0028,6.1707,5.2277,147.0136,6.1588,5.6175,1.75,359.48,90.11,147.0115,6.1894,4.6179,1.75,359.48,90.11,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
43.42,289.48,149.7664,3.1584,5.1369,5.78,100.00,90.12,-0.03,90.12,0.03,1.40,150.1182,6.1753,5.2030,150.1290,6.1658,5.5928,1.40,0.03,90.12,150.1270,6.1903,4.5931,1.40,0.03,90.12,58.9994,6.6040,279.9995,0.00,100.00,180.00,0.00,180.00,0.00,0.00
