Time,Distance,Player_Pos_X,Player_Pos_Y,Player_Pos_Z,Player_Speed,Player_Health,Player_Turret_X,Player_Turret_Y,Player_Body_X,Player_Body_Y,Player_Body_Z,TurretCam_X,TurretCam_Y,TurretCam_Z,StereoL_X,StereoL_Y,StereoL_Z,StereoL_Roll,StereoL_Pitch,StereoL_Yaw,StereoR_X,StereoR_Y,StereoR_Z,StereoR_Roll,StereoR_Pitch,StereoR_Yaw,Enemy_Pos_X,Enemy_Pos_Y,Enemy_Pos_Z,Enemy_Speed,Enemy_Health,Enemy_Turret_X,Enemy_Turret_Y,Enemy_Body_X,Enemy_Body_Y,Enemy_Body_Z
0.51,286.15,0.0000,9.4229,0.0000,127.19,100.00,0.00,0.00,0.00,0.00,0.00,0.0070,12.4408,0.3499,-0.3830,12.4408,0.3599,0.00,0.00,0.00,0.6170,12.4408,0.3599,0.00,0.00,0.00,59.0000,8.8614,280.0000,149.05,100.00,180.00,0.00,180.00,0.00,0.00
1.04,286.14,0.0000,6.0010,0.0000,6.46,100.00,17.90,0.00,17.90,0.00,0.00,0.1142,9.0189,0.3308,-0.2538,9.0189,0.4602,0.00,0.00,17.90,0.6978,9.0189,0.1529,0.00,0.00,17.90,58.9326,7.8127,280.0000,1.98,100.00,179.97,0.11,179.97,359.89,353.38
1.55,286.14,0.0000,5.9944,0.0000,0.01,100.00,38.46,0.00,38.46,0.00,0.00,0.2231,9.0123,0.2696,-0.0760,9.0123,0.5200,0.00,0.00,38.46,0.7070,9.0123,-0.1019,0.00,0.00,38.46,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
2.08,286.14,0.0000,5.9710,0.0000,0.04,100.00,46.80,0.00,46.80,0.00,0.00,0.2599,8.9889,0.2344,0.0002,8.9889,0.5256,0.00,0.00,46.80,0.6848,8.9889,-0.2034,0.00,0.00,46.80,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
2.59,286.14,0.0000,5.9824,0.0001,0.02,100.00,46.73,0.00,46.73,0.00,0.00,0.2596,9.0003,0.2347,-0.0004,9.0003,0.5256,0.00,0.00,46.73,0.6850,9.0003,-0.2026,0.00,0.00,46.73,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
3.10,286.14,0.0001,5.9742,0.0001,0.02,100.00,45.73,0.00,45.73,0.00,0.00,0.2555,8.9921,0.2393,-0.0096,8.9921,0.5255,0.00,0.00,45.73,0.6885,8.9921,-0.1905,0.00,0.00,45.73,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
3.61,286.13,0.0110,5.9952,0.0110,0.05,100.00,45.09,0.00,45.09,0.00,0.00,0.2637,9.0131,0.2530,-0.0045,9.0131,0.5363,0.00,0.00,45.09,0.7015,9.0131,-0.1719,0.00,0.00,45.09,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
4.12,285.98,0.1397,5.9975,0.1393,0.35,100.00,45.09,0.00,45.09,0.00,0.00,0.3925,9.0154,0.3813,0.1242,9.0154,0.6646,0.00,0.00,45.09,0.8302,9.0154,-0.0436,0.00,0.00,45.09,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
4.64,285.66,0.4049,6.0029,0.4037,0.72,100.00,45.09,0.00,45.09,0.00,0.00,0.6577,9.0207,0.6457,0.3894,9.0207,0.9289,0.00,0.00,45.09,1.0954,9.0207,0.2207,0.00,0.00,45.09,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
5.16,285.19,0.8079,5.9740,0.8054,1.10,100.00,45.09,0.00,45.09,0.00,0.00,1.0606,8.9919,1.0474,0.7924,8.9919,1.3307,0.00,0.00,45.09,1.4984,8.9919,0.6225,0.00,0.00,45.09,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
5.67,284.56,1.3368,5.9803,1.3327,1.45,100.00,45.09,0.00,45.09,0.00,0.00,1.5896,8.9982,1.5748,1.3213,8.9982,1.8580,0.00,0.00,45.09,2.0273,8.9982,1.1498,0.00,0.00,45.09,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
6.19,283.75,2.0257,5.9859,2.0195,1.88,100.00,45.09,0.00,45.09,0.00,0.00,2.2785,9.0037,2.2615,2.0102,9.0037,2.5448,0.00,0.00,45.09,2.7162,9.0037,1.8366,0.00,0.00,45.09,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
6.71,282.80,2.8362,5.9831,2.8274,2.19,100.00,45.09,0.00,45.09,0.00,0.00,3.0889,9.0010,3.0695,2.8207,9.0010,3.3527,0.00,0.00,45.09,3.5267,9.0010,2.6445,0.00,0.00,45.09,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
7.24,281.66,3.8028,5.9775,3.7911,2.61,100.00,45.09,0.00,45.09,0.00,0.00,4.0556,8.9954,4.0331,3.7873,8.9954,4.3164,0.00,0.00,45.09,4.4933,8.9954,3.6082,0.00,0.00,45.09,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
7.75,280.39,4.8893,5.9865,4.8743,2.98,100.00,45.09,0.00,45.09,0.00,0.00,5.1421,9.0044,5.1163,4.8738,9.0044,5.3995,0.00,0.00,45.09,5.5798,9.0044,4.6913,0.00,0.00,45.09,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
8.28,280.02,5.2016,5.9751,5.1856,0.84,100.00,45.09,0.00,45.09,0.00,0.00,5.4544,8.9930,5.4276,5.1861,8.9930,5.7109,0.00,0.00,45.09,5.8921,8.9930,5.0026,0.00,0.00,45.09,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
8.79,280.02,5.2016,5.9800,5.1856,0.01,100.00,59.23,0.00,59.23,0.00,0.00,5.5059,8.9978,5.3585,5.3149,8.9978,5.6987,0.00,0.00,59.23,5.8265,8.9978,4.8395,0.00,0.00,59.23,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
9.32,280.02,5.2016,5.9753,5.1856,0.01,100.00,80.49,0.00,80.49,0.00,0.00,5.5479,8.9932,5.2365,5.4933,8.9932,5.6228,0.00,0.00,80.49,5.6585,8.9932,4.6365,0.00,0.00,80.49,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
9.82,280.02,5.2017,5.9752,5.1856,0.00,100.00,89.74,0.00,89.74,0.00,0.00,5.5516,8.9931,5.1802,5.5598,8.9931,5.5702,0.00,0.00,89.74,5.5644,8.9931,4.5703,0.00,0.00,89.74,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
10.34,280.02,5.2265,6.0045,5.1855,0.07,100.00,90.30,0.00,90.30,0.00,0.00,5.5764,9.0224,5.1766,5.5884,9.0224,5.5666,0.00,0.00,90.30,5.5831,9.0224,4.5666,0.00,0.00,90.30,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
10.86,279.98,5.4222,6.0003,5.1845,0.37,100.00,90.30,0.00,90.30,0.00,0.00,5.7721,9.0182,5.1756,5.7841,9.0182,5.5656,0.00,0.00,90.30,5.7788,9.0182,4.5656,0.00,0.00,90.30,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
11.38,279.91,5.8216,6.0014,5.1825,0.77,100.00,90.30,0.00,90.30,0.00,0.00,6.1714,9.0193,5.1736,6.1834,9.0193,5.5635,0.00,0.00,90.30,6.1782,9.0193,4.5635,0.00,0.00,90.30,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
11.91,279.80,6.4163,5.9885,5.1793,1.13,100.00,90.30,0.00,90.30,0.00,0.00,6.7662,9.0064,5.1704,6.7782,9.0064,5.5604,0.00,0.00,90.30,6.7730,9.0064,4.5604,0.00,0.00,90.30,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
12.43,279.65,7.2235,5.9811,5.1751,1.54,100.00,90.30,0.00,90.30,0.00,0.00,7.5733,8.9990,5.1662,7.5854,8.9990,5.5561,0.00,0.00,90.30,7.5801,8.9990,4.5562,0.00,0.00,90.30,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
12.97,279.47,8.2249,5.9958,5.1698,1.88,100.00,90.30,0.00,90.30,0.00,0.00,8.5748,9.0137,5.1609,8.5868,9.0137,5.5509,0.00,0.00,90.30,8.5816,9.0137,4.5509,0.00,0.00,90.30,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
13.49,279.27,9.4244,5.9893,5.1635,2.29,100.00,90.30,0.00,90.30,0.00,0.00,9.7742,9.0072,5.1546,9.7863,9.0072,5.5446,0.00,0.00,90.30,9.7810,9.0072,4.5446,0.00,0.00,90.30,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
14.02,279.03,10.8365,5.9907,5.1561,2.68,100.00,90.30,0.83,90.30,359.17,0.00,11.1426,9.0134,5.1472,11.1546,9.0136,5.5371,0.00,359.17,90.30,11.1494,9.0135,4.5371,0.00,359.17,90.30,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
14.53,278.77,12.4238,6.0310,5.1477,3.06,100.00,90.30,1.72,90.30,358.28,359.99,12.6828,9.0580,5.1388,12.6948,9.0584,5.5287,359.99,358.28,90.30,12.6895,9.0583,4.5288,359.99,358.28,90.30,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
15.06,278.48,14.2382,6.1208,5.1381,3.44,100.00,90.30,3.06,90.30,356.94,359.98,14.4265,9.1531,5.1292,14.4386,9.1537,5.5191,359.98,356.94,90.30,14.4333,9.1535,4.5192,359.98,356.94,90.30,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
15.58,278.18,16.1946,6.2311,5.1277,3.82,100.00,90.31,5.22,90.31,354.78,359.96,16.2683,9.2683,5.1181,16.2804,9.2694,5.5080,359.96,354.78,90.31,16.2750,9.2687,4.5081,359.96,354.78,90.31,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
16.08,277.87,18.3119,6.4822,5.1160,4.22,100.00,90.33,7.27,90.33,352.73,359.36,18.2766,9.5198,5.0756,18.2882,9.5254,5.4656,359.36,352.73,90.33,18.2838,9.5144,4.4656,359.36,352.73,90.33,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
16.61,277.55,20.6851,6.8255,5.1018,4.57,100.00,90.35,8.65,90.35,351.35,359.93,20.5770,9.8616,5.0919,20.5892,9.8636,5.4819,359.93,351.35,90.35,20.5833,9.8624,4.4819,359.93,351.35,90.35,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
17.11,277.23,23.1438,7.1846,5.0870,4.94,100.00,90.35,8.12,90.35,351.88,359.35,23.0639,10.2214,5.0462,23.0755,10.2271,5.4362,359.35,351.88,90.35,23.0711,10.2159,4.4362,359.35,351.88,90.35,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
17.61,276.92,25.7705,7.5558,5.0709,5.31,100.00,90.34,6.73,90.34,353.27,359.51,25.7640,10.5937,5.0383,25.7758,10.5982,5.4282,359.51,353.27,90.34,25.7709,10.5897,4.4283,359.51,353.27,90.34,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
18.11,276.61,28.5978,7.8092,5.0547,5.67,100.00,90.32,4.34,90.32,355.66,359.89,28.7180,10.8449,5.0410,28.7301,10.8465,5.4309,359.89,355.66,90.32,28.7247,10.8445,4.4309,359.89,355.66,90.32,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
18.61,276.33,31.5099,7.9404,5.0388,5.83,100.00,90.31,1.86,90.31,358.14,359.96,31.7617,10.9681,5.0281,31.7737,10.9687,5.4181,359.96,358.14,90.31,31.7684,10.9679,4.4181,359.96,358.14,90.31,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
19.13,276.06,34.5000,7.9863,5.0229,5.77,100.00,90.31,0.07,90.31,359.93,0.00,34.8459,11.0046,5.0139,34.8580,11.0046,5.4039,0.00,359.93,90.31,34.8526,11.0046,4.4039,0.00,359.93,90.31,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
19.65,275.82,37.5351,7.9888,5.0067,5.85,100.00,90.31,0.07,90.31,359.93,0.00,37.8810,11.0071,4.9977,37.8931,11.0071,5.3877,0.00,359.93,90.31,37.8878,11.0071,4.3877,0.00,359.93,90.31,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
20.17,275.62,40.6096,7.9852,4.9902,5.89,100.00,90.31,0.07,90.31,359.93,0.00,40.9555,11.0035,4.9813,40.9676,11.0036,5.3712,0.00,359.93,90.31,40.9623,11.0036,4.3713,0.00,359.93,90.31,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
20.70,275.45,43.6878,7.9964,4.9737,5.77,100.00,90.31,0.07,90.31,359.93,0.00,44.0337,11.0148,4.9648,44.0457,11.0148,5.3548,0.00,359.93,90.31,44.0404,11.0148,4.3548,0.00,359.93,90.31,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
21.23,275.31,46.7911,7.9830,4.9571,5.88,100.00,90.31,0.07,90.31,359.93,0.00,47.1370,11.0014,4.9482,47.1491,11.0014,5.3381,0.00,359.93,90.31,47.1437,11.0014,4.3381,0.00,359.93,90.31,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
21.76,275.21,49.8854,8.0006,4.9405,5.84,100.00,90.31,0.07,90.31,359.93,0.00,50.2313,11.0190,4.9316,50.2434,11.0190,5.3215,0.00,359.93,90.31,50.2380,11.0190,4.3215,0.00,359.93,90.31,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
22.29,275.14,52.9642,7.9763,4.9240,5.77,100.00,90.31,0.07,90.31,359.93,0.00,53.3101,10.9946,4.9150,53.3221,10.9946,5.3050,0.00,359.93,90.31,53.3168,10.9946,4.3050,0.00,359.93,90.31,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
22.82,275.11,56.0661,8.0006,4.9073,5.89,100.00,90.31,0.07,90.31,359.93,0.00,56.4120,11.0189,4.8984,56.4241,11.0189,5.2883,0.00,359.93,90.31,56.4187,11.0189,4.2883,0.00,359.93,90.31,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
23.35,275.11,59.1648,7.9818,4.8906,5.84,100.00,90.31,0.07,90.31,359.93,0.00,59.5106,11.0002,4.8817,59.5227,11.0002,5.2716,0.00,359.93,90.31,59.5174,11.0002,4.2716,0.00,359.93,90.31,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
23.88,275.15,62.2096,8.0012,4.8742,5.76,100.00,90.31,0.07,90.31,359.93,0.00,62.5555,11.0195,4.8653,62.5676,11.0196,5.2552,0.00,359.93,90.31,62.5622,11.0195,4.2553,0.00,359.93,90.31,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
24.41,275.22,65.2786,7.9931,4.8577,5.85,100.00,90.31,0.07,90.31,359.93,0.00,65.6245,11.0114,4.8488,65.6366,11.0115,5.2387,0.00,359.93,90.31,65.6312,11.0115,4.2387,0.00,359.93,90.31,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
24.93,275.32,68.3363,7.9841,4.8413,5.82,100.00,90.31,0.07,90.31,359.93,0.00,68.6822,11.0025,4.8324,68.6943,11.0025,5.2223,0.00,359.93,90.31,68.6889,11.0025,4.2223,0.00,359.93,90.31,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
25.45,275.46,71.3739,7.9829,4.8249,5.83,100.00,90.31,0.07,90.31,359.93,0.00,71.7198,11.0013,4.8160,71.7319,11.0013,5.2059,0.00,359.93,90.31,71.7266,11.0013,4.2060,0.00,359.93,90.31,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
25.97,275.63,74.4561,7.9786,4.8084,5.90,100.00,90.31,0.07,90.31,359.93,0.00,74.8020,10.9969,4.7994,74.8141,10.9970,5.1894,0.00,359.93,90.31,74.8087,10.9969,4.1894,0.00,359.93,90.31,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
26.50,275.83,77.4724,7.9728,4.7921,5.76,100.00,90.31,0.07,90.31,359.93,0.00,77.8183,10.9912,4.7832,77.8304,10.9912,5.1731,0.00,359.93,90.31,77.8250,10.9912,4.1732,0.00,359.93,90.31,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
27.01,276.07,80.4858,7.9784,4.7759,5.84,100.00,90.31,-0.55,90.31,0.55,0.00,80.8643,10.9928,4.7670,80.8764,10.9927,5.1569,0.00,0.55,90.31,80.8710,10.9928,4.1569,0.00,0.55,90.31,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
27.53,276.34,83.5387,7.9333,4.7596,5.87,100.00,90.30,-1.47,90.30,1.47,359.76,83.9656,10.9412,4.7379,83.9777,10.9425,5.1278,359.76,1.47,90.30,83.9724,10.9384,4.1278,359.76,1.47,90.30,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
28.06,276.64,86.6015,7.7910,4.7441,5.84,100.00,90.26,-3.85,90.26,3.85,358.71,87.1529,10.7777,4.6668,87.1653,10.7857,5.0567,358.71,3.85,90.26,87.1591,10.7633,4.0570,358.71,3.85,90.26,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
28.57,276.97,89.5614,7.5400,4.7316,5.78,100.00,90.20,-6.46,90.20,6.46,358.03,90.2478,10.4974,4.6182,90.2606,10.5096,5.0079,358.03,6.46,90.20,90.2532,10.4754,4.0085,358.03,6.46,90.20,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
29.10,277.33,92.5959,7.1217,4.7228,5.81,100.00,90.13,-8.27,90.13,8.27,357.41,93.3753,10.0545,4.5775,93.3886,10.0705,4.9671,357.41,8.27,90.13,93.3798,10.0258,3.9681,357.41,8.27,90.13,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
29.63,277.72,95.6272,6.6980,4.7158,5.81,100.00,90.14,-7.97,90.14,7.97,357.57,96.3913,9.6352,4.5788,96.4045,9.6502,4.9684,357.57,7.97,90.14,96.3961,9.6082,3.9694,357.57,7.97,90.14,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
30.15,278.15,98.6721,6.3214,4.7063,5.86,100.00,90.24,-5.58,90.24,5.58,358.13,99.3130,9.2892,4.5982,99.3258,9.3009,4.9879,358.13,5.58,90.24,99.3185,9.2684,3.9885,358.13,5.58,90.24,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
30.66,278.61,101.6657,6.0908,4.6918,5.88,100.00,90.31,-3.16,90.31,3.16,358.75,102.1807,9.0840,4.6159,102.1933,9.0919,5.0057,358.75,3.16,90.31,102.1866,9.0701,4.0060,358.75,3.16,90.31,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
31.17,279.10,104.6327,6.0096,4.6746,5.80,100.00,90.35,-0.55,90.35,0.55,359.52,105.0114,9.0238,4.6403,105.0238,9.0270,5.0302,359.52,0.55,90.35,105.0177,9.0187,4.0302,359.52,0.55,90.35,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
31.71,279.64,107.7509,5.9961,4.6556,5.84,100.00,90.35,-0.13,90.35,0.13,0.00,108.1077,9.0132,4.6464,108.1200,9.0132,5.0363,0.00,0.13,90.35,108.1139,9.0132,4.0363,0.00,0.13,90.35,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
32.24,280.22,110.8701,5.9767,4.6366,5.87,100.00,90.35,-0.08,90.35,0.08,0.00,111.2241,8.9941,4.6274,111.2365,8.9941,5.0173,0.00,0.08,90.35,111.2304,8.9941,4.0174,0.00,0.08,90.35,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
32.74,280.80,113.8140,6.0047,4.6187,5.84,100.00,90.35,-0.08,90.35,0.08,0.00,114.1680,9.0221,4.6095,114.1803,9.0220,4.9994,0.00,0.08,90.35,114.1743,9.0220,3.9994,0.00,0.08,90.35,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
33.25,281.41,116.7486,5.9870,4.6008,5.75,100.00,90.35,-0.08,90.35,0.08,0.00,117.1026,9.0044,4.5916,117.1149,9.0044,4.9815,0.00,0.08,90.35,117.1089,9.0044,3.9816,0.00,0.08,90.35,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
33.75,282.04,119.6831,5.9832,4.5830,5.84,100.00,90.35,-0.08,90.35,0.08,0.00,120.0371,9.0006,4.5738,120.0495,9.0006,4.9637,0.00,0.08,90.35,120.0434,9.0006,3.9637,0.00,0.08,90.35,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
34.26,282.72,122.6524,5.9750,4.5650,5.88,100.00,90.35,-0.08,90.35,0.08,0.00,123.0064,8.9924,4.5557,123.0188,8.9924,4.9457,0.00,0.08,90.35,123.0127,8.9924,3.9457,0.00,0.08,90.35,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
34.77,283.42,125.6355,5.9901,4.5469,5.83,100.00,90.35,-0.08,90.35,0.08,0.00,125.9895,9.0075,4.5377,126.0018,9.0075,4.9276,0.00,0.08,90.35,125.9958,9.0075,3.9276,0.00,0.08,90.35,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
35.28,284.15,128.6015,5.9758,4.5289,5.84,100.00,90.35,-0.08,90.35,0.08,0.00,128.9555,8.9932,4.5197,128.9678,8.9932,4.9096,0.00,0.08,90.35,128.9618,8.9932,3.9097,0.00,0.08,90.35,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
35.78,284.91,131.5567,5.9985,4.5111,5.83,100.00,90.35,-0.08,90.35,0.08,0.00,131.9108,9.0159,4.5019,131.9231,9.0159,4.8918,0.00,0.08,90.35,131.9171,9.0159,3.8918,0.00,0.08,90.35,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
36.30,285.70,134.5379,5.9795,4.4931,5.84,100.00,90.35,-0.08,90.35,0.08,0.00,134.8919,8.9969,4.4838,134.9043,8.9969,4.8738,0.00,0.08,90.35,134.8982,8.9969,3.8738,0.00,0.08,90.35,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
36.80,286.51,137.5014,6.0001,4.4752,5.83,100.00,90.35,-0.08,90.35,0.08,0.00,137.8554,9.0175,4.4660,137.8678,9.0175,4.8559,0.00,0.08,90.35,137.8617,9.0175,3.8559,0.00,0.08,90.35,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
37.31,287.36,140.4686,5.9826,4.4573,5.82,100.00,90.35,-0.08,90.35,0.08,0.00,140.8226,9.0000,4.4481,140.8350,9.0000,4.8380,0.00,0.08,90.35,140.8289,9.0000,3.8380,0.00,0.08,90.35,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
37.82,288.22,143.4058,6.0004,4.4396,5.76,100.00,90.34,-0.08,90.34,0.08,0.00,143.7598,9.0179,4.4304,143.7722,9.0178,4.8203,0.00,0.08,90.34,143.7661,9.0178,3.8203,0.00,0.08,90.34,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
38.33,289.12,146.3673,5.9885,4.4218,5.84,100.00,90.34,-0.08,90.34,0.08,0.00,146.7213,9.0059,4.4126,146.7336,9.0059,4.8025,0.00,0.08,90.34,146.7276,9.0059,3.8025,0.00,0.08,90.34,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
38.84,290.05,149.3352,6.0051,4.4039,5.81,100.00,90.34,-0.08,90.34,0.08,0.00,149.6892,9.0225,4.3947,149.7015,9.0225,4.7847,0.00,0.08,90.34,149.6955,9.0224,3.7847,0.00,0.08,90.34,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
39.35,291.02,152.3426,5.9918,4.3859,5.87,100.00,90.34,0.39,90.34,359.61,359.91,152.6720,9.0120,4.3719,152.6844,9.0127,4.7618,359.91,359.61,90.34,152.6784,9.0111,3.7619,359.91,359.61,90.34,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
39.87,292.01,155.3307,6.0139,4.3680,5.83,100.00,90.34,0.41,90.34,359.59,359.94,155.6591,9.0342,4.3557,155.6714,9.0347,4.7457,359.94,359.59,90.34,155.6654,9.0336,3.7457,359.94,359.59,90.34,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
40.37,293.02,158.2965,6.0316,4.3503,5.84,100.00,90.34,0.48,90.34,359.52,359.64,158.6212,9.0522,4.3224,158.6335,9.0548,4.7124,359.64,359.52,90.34,158.6275,9.0485,3.7124,359.64,359.52,90.34,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
40.91,294.11,161.4227,6.1107,4.3311,5.83,100.00,90.36,1.68,90.36,358.32,359.05,161.6835,9.1370,4.2723,161.6957,9.1438,4.6622,359.05,358.32,90.36,161.6899,9.1272,3.6623,359.05,358.32,90.36,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
41.44,295.22,164.5162,6.2031,4.3115,5.89,100.00,90.38,2.74,90.38,357.26,358.75,164.7211,9.2333,4.2373,164.7333,9.2423,4.6271,358.75,357.26,90.38,164.7277,9.2205,3.6273,358.75,357.26,90.38,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
41.96,296.34,167.5619,6.3436,4.2917,5.80,100.00,90.37,2.10,90.37,357.90,359.97,167.8008,9.3722,4.2815,167.8133,9.3728,4.6715,359.97,357.90,90.37,167.8069,9.3723,3.6715,359.97,357.90,90.37,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
42.47,297.48,170.5755,6.4435,4.2719,5.88,100.00,90.38,2.79,90.38,357.21,359.77,170.7777,9.4748,4.2515,170.7902,9.4769,4.6414,359.77,357.21,90.38,170.7837,9.4729,3.6415,359.77,357.21,90.38,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
42.99,298.62,173.5552,6.5816,4.2523,5.83,100.00,90.38,2.43,90.38,357.57,359.97,173.7769,9.6116,4.2423,173.7895,9.6122,4.6323,359.97,357.57,90.38,173.7829,9.6117,3.6323,359.97,357.57,90.38,58.9326,7.8127,280.0000,0.00,100.00,179.97,0.11,179.97,359.89,353.38
