Time,Distance,Player_Pos_X,Player_Pos_Y,Player_Pos_Z,Player_Speed,Player_Health,Player_Turret_X,Player_Turret_Y,Player_Body_X,Player_Body_Y,Player_Body_Z,TurretCam_X,TurretCam_Y,TurretCam_Z,StereoL_X,StereoL_Y,StereoL_Z,StereoL_Roll,StereoL_Pitch,StereoL_Yaw,StereoR_X,StereoR_Y,StereoR_Z,StereoR_Roll,StereoR_Pitch,StereoR_Yaw,Enemy_Pos_X,Enemy_Pos_Y,Enemy_Pos_Z,Enemy_Speed,Enemy_Health,Enemy_Turret_X,Enemy_Turret_Y,Enemy_Body_X,Enemy_Body_Y,Enemy_Body_Z
0.02,361.25,10.0000,14.9989,10.0000,-0.03,100.00,0.00,0.00,0.00,0.00,0.00,10.0071,18.0168,10.3499,9.6170,18.0168,10.3599,0.00,0.00,0.00,10.6171,18.0168,10.3599,0.00,0.00,0.00,250.0000,14.9987,280.0000,-0.06,100.00,180.00,0.00,180.00,0.00,0.00
0.07,361.25,10.0000,14.9804,10.0000,0.35,100.00,0.00,0.00,0.00,0.00,0.00,10.0071,17.9983,10.3499,9.6170,17.9983,10.3599,0.00,0.00,0.00,10.6171,17.9983,10.3599,0.00,0.00,0.00,250.0000,14.9771,280.0000,0.41,100.00,180.00,0.00,180.00,0.00,0.00
0.13,361.25,10.0000,14.9411,10.0000,0.71,100.00,0.00,0.00,0.00,0.00,0.00,10.0071,17.9590,10.3499,9.6170,17.9590,10.3599,0.00,0.00,0.00,10.6171,17.9590,10.3599,0.00,0.00,0.00,250.0000,14.9253,280.0000,0.93,100.00,180.00,0.00,180.00,0.00,0.00
0.19,361.25,10.0000,14.8854,10.0000,0.98,100.00,0.00,0.00,0.00,0.00,0.00,10.0071,17.9033,10.3499,9.6170,17.9033,10.3599,0.00,0.00,0.00,10.6171,17.9033,10.3599,0.00,0.00,0.00,250.0000,14.8431,280.0000,1.44,100.00,180.00,0.00,180.00,0.00,0.00
0.25,361.25,10.0000,14.8113,10.0000,1.19,100.00,0.00,0.00,0.00,0.00,0.00,10.0071,17.8292,10.3499,9.6170,17.8292,10.3599,0.00,0.00,0.00,10.6171,17.8292,10.3599,0.00,0.00,0.00,250.0000,14.7201,280.0000,1.97,100.00,180.00,0.00,180.00,0.00,0.00
0.31,361.25,10.0000,14.7209,10.0028,1.35,100.00,2.49,0.00,2.49,0.00,0.00,10.0223,17.7388,10.3521,9.6331,17.7388,10.3790,0.00,0.00,2.49,10.6321,17.7388,10.3355,0.00,0.00,2.49,250.0000,14.5514,280.0000,2.53,100.00,180.00,0.00,180.00,0.00,0.00
0.36,361.24,10.0003,14.6575,10.0091,1.47,100.00,6.32,0.00,5.16,0.00,0.00,10.0388,17.6754,10.3569,9.6523,17.6754,10.4098,0.00,0.00,6.32,10.6462,17.6754,10.2997,0.00,0.00,6.32,250.0000,14.4212,280.0000,3.00,100.00,180.00,0.00,180.00,0.00,0.00
0.42,361.24,10.0003,14.5661,10.0091,1.53,100.00,7.91,0.00,5.16,0.00,0.00,10.0388,17.5840,10.3569,9.6539,17.5840,10.4205,0.00,0.00,7.91,10.6444,17.5840,10.2829,0.00,0.00,7.91,250.0000,14.2177,280.0000,3.41,100.00,180.00,0.00,180.00,0.00,0.00
0.48,361.24,10.0003,14.4698,10.0091,1.60,100.00,9.28,0.00,5.16,0.00,0.00,10.0388,17.4877,10.3569,9.6555,17.4877,10.4297,0.00,0.00,9.28,10.6424,17.4877,10.2685,0.00,0.00,9.28,250.0000,13.9829,280.0000,3.89,100.00,180.00,0.00,180.00,0.00,0.00
0.54,361.24,10.0005,14.3719,10.0118,1.64,100.00,13.04,0.00,7.58,0.00,0.00,10.0537,17.3898,10.3576,9.6760,17.3898,10.4554,0.00,0.00,13.04,10.6502,17.3898,10.2297,0.00,0.00,13.04,250.0000,13.7235,280.0000,4.35,100.00,180.00,0.00,180.00,0.00,0.00
0.60,361.24,10.0012,14.2675,10.0169,1.68,100.00,16.45,0.00,9.97,0.00,0.00,10.0687,17.2854,10.3603,9.6975,17.2854,10.4804,0.00,0.00,16.45,10.6566,17.2854,10.1971,0.00,0.00,16.45,250.0000,13.4242,280.0000,4.81,100.00,180.00,0.00,180.00,0.00,0.00
0.66,361.24,10.0012,14.1598,10.0169,1.70,100.00,17.50,0.00,9.97,0.00,0.00,10.0687,17.1777,10.3603,9.6998,17.1777,10.4871,0.00,0.00,17.50,10.6535,17.1777,10.1864,0.00,0.00,17.50,250.0000,13.0913,280.0000,5.26,100.00,180.00,0.00,180.00,0.00,0.00
0.73,361.24,10.0012,14.0459,10.0169,1.72,100.00,17.88,0.00,9.97,0.00,0.00,10.0687,17.0638,10.3603,9.7006,17.0638,10.4895,0.00,0.00,17.88,10.6523,17.0638,10.1825,0.00,0.00,17.88,250.0000,12.7130,280.0000,5.71,100.00,180.00,0.00,180.00,0.00,0.00
0.79,361.23,10.0018,13.9338,10.0201,1.73,100.00,20.90,0.00,12.62,0.00,0.00,10.0851,16.9517,10.3600,9.7243,16.9517,10.5084,0.00,0.00,20.90,10.6585,16.9517,10.1517,0.00,0.00,20.90,250.0383,12.4072,279.9655,4.80,100.00,180.40,-2.30,180.40,2.30,4.27
0.86,361.23,10.0031,13.8201,10.0261,1.75,100.00,23.40,0.00,15.20,0.00,0.00,10.1017,16.8379,10.3619,9.7477,16.8379,10.5259,0.00,0.00,23.40,10.6655,16.8379,10.1288,0.00,0.00,23.40,250.0837,12.1307,279.9243,4.34,100.00,181.14,-5.68,181.14,5.68,10.76
0.93,361.20,10.0031,13.7027,10.0261,1.75,100.00,23.30,0.00,15.20,0.00,0.00,10.1017,16.7206,10.3619,9.7474,16.7206,10.5253,0.00,0.00,23.30,10.6658,16.7206,10.1297,0.00,0.00,23.30,250.0767,11.9490,279.8882,2.76,100.00,182.28,-10.38,182.28,10.38,13.35
0.99,361.15,10.0031,13.5857,10.0261,1.75,100.00,22.85,0.00,15.20,0.00,0.00,10.1017,16.6036,10.3619,9.7461,16.6036,10.5225,0.00,0.00,22.85,10.6677,16.6036,10.1342,0.00,0.00,22.85,250.0702,12.0015,279.8353,1.12,100.00,183.12,-14.10,183.12,14.10,11.95
1.06,361.13,10.0040,13.4659,10.0292,1.76,100.00,25.05,0.00,17.87,0.00,0.00,10.1180,16.4838,10.3600,9.7689,16.4838,10.5343,0.00,0.00,25.05,10.6749,16.4838,10.1108,0.00,0.00,25.05,250.0839,12.0611,279.7993,1.04,100.00,183.52,-15.77,183.52,15.77,12.08
1.13,361.12,10.0060,13.3502,10.0356,1.76,100.00,27.08,0.00,20.60,0.00,0.00,10.1357,16.3681,10.3606,9.7930,16.3681,10.5471,0.00,0.00,27.08,10.6834,16.3681,10.0918,0.00,0.00,27.08,250.0905,12.0900,279.7809,0.53,100.00,183.73,-16.60,183.73,16.60,12.14
1.19,361.10,10.0094,13.2333,10.0446,1.77,100.00,29.00,0.00,23.22,0.00,0.00,10.1538,16.2512,10.3633,9.8176,16.2512,10.5612,0.00,0.00,29.00,10.6922,16.2512,10.0763,0.00,0.00,29.00,250.0917,12.0958,279.7771,0.11,100.00,183.76,-16.76,183.76,16.76,12.15
1.26,361.10,10.0145,13.1150,10.0564,1.77,100.00,30.76,0.00,25.88,0.00,0.00,10.1735,16.1329,10.3681,9.8435,16.1329,10.5762,0.00,0.00,30.76,10.7028,16.1329,10.0648,0.00,0.00,30.76,250.0888,12.0811,279.7864,0.26,100.00,183.67,-16.34,183.67,16.34,12.12
1.33,361.09,10.0216,12.9961,10.0711,1.78,100.00,32.54,0.00,28.56,0.00,0.00,10.1951,16.0140,10.3751,9.8717,16.0140,10.5932,0.00,0.00,32.54,10.7147,16.0140,10.0554,0.00,0.00,32.54,250.0824,12.0489,279.8061,0.57,100.00,183.47,-15.43,183.47,15.43,12.07
1.40,361.09,10.0310,12.8768,10.0885,1.79,100.00,33.90,0.00,31.26,0.00,0.00,10.2186,15.8947,10.3839,9.9005,15.8947,10.6097,0.00,0.00,33.90,10.7305,15.8947,10.0520,0.00,0.00,33.90,250.0727,12.0012,279.8341,0.83,100.00,183.17,-14.09,183.17,14.09,12.00
1.46,361.08,10.0430,12.7591,10.1082,1.80,100.00,35.29,0.00,33.96,0.00,0.00,10.2443,15.7770,10.3945,9.9318,15.7770,10.6279,0.00,0.00,35.29,10.7480,15.7770,10.0502,0.00,0.00,35.29,250.0675,11.9560,279.8636,0.81,100.00,182.81,-12.43,182.81,12.43,12.31
1.53,361.07,10.0576,12.6396,10.1298,1.81,100.00,37.96,0.00,36.63,0.00,0.00,10.2720,15.6575,10.4064,9.9706,15.6575,10.6541,0.00,0.00,37.96,10.7591,15.6575,10.0391,0.00,0.00,37.96,250.0728,11.9432,279.8794,0.31,100.00,182.53,-11.22,182.53,11.22,13.01
1.59,361.05,10.0753,12.5270,10.1537,1.83,100.00,40.66,0.00,39.34,0.00,0.00,10.3026,15.5449,10.4198,10.0133,15.5449,10.6815,0.00,0.00,40.66,10.7718,15.5449,10.0299,0.00,0.00,40.66,250.0760,11.9434,279.8841,0.09,100.00,182.42,-10.79,182.42,10.79,13.28
1.66,361.01,10.0950,12.4143,10.1777,1.83,100.00,43.22,0.00,41.89,0.00,0.00,10.3339,15.4322,10.4335,10.0565,15.4322,10.7078,0.00,0.00,43.22,10.7853,15.4322,10.0231,0.00,0.00,43.22,250.0752,11.9432,279.8830,0.02,100.00,182.45,-10.89,182.45,10.89,13.22
1.72,360.98,10.1177,12.3025,10.2030,1.85,100.00,45.77,0.00,44.44,0.00,0.00,10.3677,15.3204,10.4479,10.1029,15.3204,10.7343,0.00,0.00,45.77,10.8004,15.3204,10.0178,0.00,0.00,45.77,250.0727,11.9434,279.8794,0.07,100.00,182.52,-11.22,182.52,11.22,12.99
1.79,360.93,10.1434,12.1814,10.2292,1.84,100.00,45.96,0.00,46.98,0.00,0.00,10.4040,15.1993,10.4628,10.1401,15.1993,10.7501,0.00,0.00,45.96,10.8352,15.1993,10.0312,0.00,0.00,45.96,250.0684,11.9438,279.8735,0.11,100.00,182.65,-11.76,182.65,11.76,12.62
1.86,360.89,10.1750,12.0596,10.2587,1.87,100.00,46.36,0.00,49.72,0.00,0.00,10.4464,15.0775,10.4795,10.1845,15.0775,10.7686,0.00,0.00,46.36,10.8747,15.0775,10.0450,0.00,0.00,46.36,250.0674,11.9460,279.8712,0.05,100.00,182.69,-11.94,182.69,11.94,12.49
1.93,360.84,10.2107,11.9403,10.2889,1.90,100.00,45.97,0.00,52.48,0.00,0.00,10.4925,14.9582,10.4964,10.2286,14.9582,10.7838,0.00,0.00,45.97,10.9237,14.9582,10.0648,0.00,0.00,45.97,250.0678,11.9442,279.8727,0.03,100.00,182.66,-11.83,182.66,11.83,12.55
1.99,360.79,10.2498,11.8201,10.3189,1.91,100.00,45.50,0.00,55.18,0.00,0.00,10.5410,14.8380,10.5129,10.2748,14.8380,10.7981,0.00,0.00,45.50,10.9757,14.8380,10.0848,0.00,0.00,45.50,250.0684,11.9436,279.8734,0.02,100.00,182.65,-11.77,182.65,11.77,12.62
2.06,360.74,10.2933,11.7004,10.3492,1.93,100.00,45.05,0.00,57.91,0.00,0.00,10.5934,14.7183,10.5291,10.3250,14.7183,10.8122,0.00,0.00,45.05,11.0315,14.7183,10.1045,0.00,0.00,45.05,250.0684,11.9436,279.8735,0.00,100.00,182.65,-11.77,182.65,11.77,12.62
2.13,360.69,10.3408,11.5837,10.3790,1.96,100.00,44.66,0.00,60.62,0.00,0.00,10.6491,14.6016,10.5445,10.3787,14.6016,10.8258,0.00,0.00,44.66,11.0900,14.6016,10.1228,0.00,0.00,44.66,250.0682,11.9438,279.8732,0.01,100.00,182.65,-11.79,182.65,11.79,12.60
2.19,360.63,10.3912,11.4734,10.4074,1.99,100.00,44.37,0.00,63.26,0.00,0.00,10.7068,14.4913,10.5585,10.4350,14.4913,10.8384,0.00,0.00,44.37,11.1498,14.4913,10.1391,0.00,0.00,44.37,250.0680,11.9440,279.8729,0.01,100.00,182.66,-11.81,182.66,11.81,12.57
2.25,360.59,10.4316,11.3627,10.4277,1.91,100.00,41.43,0.00,63.26,0.00,0.00,10.7472,14.3806,10.5789,10.4614,14.3806,10.8444,0.00,0.00,41.43,11.2112,14.3806,10.1827,0.00,0.00,41.43,250.0677,11.9443,279.8726,0.01,100.00,182.66,-11.84,182.66,11.84,12.54
2.32,360.56,10.4636,11.2485,10.4439,1.85,100.00,38.45,0.00,63.26,0.00,0.00,10.7792,14.2664,10.5950,10.4800,14.2664,10.8453,0.00,0.00,38.45,11.2632,14.2664,10.2235,0.00,0.00,38.45,250.0675,11.9445,279.8723,0.00,100.00,182.67,-11.86,182.67,11.86,12.52
2.39,360.53,10.4875,11.1289,10.4559,1.81,100.00,35.32,0.00,63.26,0.00,0.00,10.8032,14.1468,10.6070,10.4907,14.1468,10.8407,0.00,0.00,35.32,11.3066,14.1468,10.2625,0.00,0.00,35.32,250.0675,11.9445,279.8723,0.00,100.00,182.67,-11.86,182.67,11.86,12.52
2.45,360.52,10.5026,11.0108,10.4635,1.78,100.00,35.32,0.00,63.26,0.00,0.00,10.8183,14.0286,10.6147,10.5059,14.0286,10.8483,0.00,0.00,35.32,11.3217,14.0286,10.2701,0.00,0.00,35.32,250.0675,11.9445,279.8723,0.00,100.00,182.67,-11.86,182.67,11.86,12.52
2.52,360.53,10.5079,7.9900,10.4662,44.59,100.00,35.32,0.00,63.26,0.00,0.00,10.8235,11.0079,10.6173,10.5111,11.0079,10.8509,0.00,0.00,35.32,11.3270,11.0079,10.2727,0.00,0.00,35.32,250.0675,11.9445,279.8723,0.00,100.00,182.67,-11.86,182.67,11.86,12.52
2.59,360.53,10.5079,7.9762,10.4662,0.20,100.00,33.30,0.00,63.26,0.00,0.00,10.8235,10.9941,10.6173,10.5030,10.9941,10.8398,0.00,0.00,33.30,11.3388,10.9941,10.2908,0.00,0.00,33.30,250.0675,11.9445,279.8723,0.00,100.00,182.67,-11.86,182.67,11.86,12.52
2.66,360.53,10.5109,7.9824,10.4677,0.09,100.00,33.72,0.00,65.97,0.00,0.00,10.8333,11.0003,10.6037,10.5145,11.0003,10.8285,0.00,0.00,33.72,11.3462,11.0003,10.2734,0.00,0.00,33.72,250.0675,11.9445,279.8723,0.00,100.00,182.67,-11.86,182.67,11.86,12.52
2.72,360.52,10.5182,7.9854,10.4709,0.15,100.00,35.04,0.00,69.03,0.00,0.00,10.8474,11.0033,10.5896,10.5339,11.0033,10.8217,0.00,0.00,35.04,11.3526,11.0033,10.2475,0.00,0.00,35.04,250.0675,11.9445,279.8723,0.00,100.00,182.67,-11.86,182.67,11.86,12.52
2.80,360.52,10.5262,7.9989,10.4740,0.22,100.00,35.21,0.00,71.37,0.00,0.00,10.8600,11.0168,10.5791,10.5471,11.0168,10.8122,0.00,0.00,35.21,11.3642,11.0168,10.2356,0.00,0.00,35.21,250.0675,11.9445,279.8723,0.00,100.00,182.67,-11.86,182.67,11.86,12.52
2.87,360.50,10.5400,7.9790,10.4786,0.35,100.00,38.11,0.00,74.26,0.00,0.00,10.8786,10.9969,10.5668,10.5779,10.9969,10.8153,0.00,0.00,38.11,11.3648,10.9969,10.1982,0.00,0.00,38.11,250.0675,11.9445,279.8723,0.00,100.00,182.67,-11.86,182.67,11.86,12.52
2.94,360.50,10.5418,7.9923,10.4791,0.19,100.00,38.11,0.00,74.26,0.00,0.00,10.8805,11.0102,10.5673,10.5798,11.0102,10.8158,0.00,0.00,38.11,11.3667,11.0102,10.1987,0.00,0.00,38.11,250.0675,11.9445,279.8723,0.00,100.00,182.67,-11.86,182.67,11.86,12.52
3.01,360.50,10.5418,7.9754,10.4791,0.24,100.00,36.28,0.00,74.26,0.00,0.00,10.8805,10.9933,10.5673,10.5720,10.9933,10.8061,0.00,0.00,36.28,11.3782,10.9933,10.2144,0.00,0.00,36.28,250.0675,11.9445,279.8723,0.00,100.00,182.67,-11.86,182.67,11.86,12.52
3.08,360.50,10.5452,7.9968,10.4801,0.32,100.00,37.04,0.00,76.80,0.00,0.00,10.8875,11.0147,10.5531,10.5822,11.0147,10.7960,0.00,0.00,37.04,11.3804,11.0147,10.1936,0.00,0.00,37.04,250.0675,11.9445,279.8723,0.00,100.00,182.67,-11.86,182.67,11.86,12.52
3.14,360.49,10.5518,7.9869,10.4816,0.18,100.00,40.08,0.00,79.29,0.00,0.00,10.8969,11.0048,10.5397,10.6050,11.0048,10.7985,0.00,0.00,40.08,11.3701,11.0048,10.1546,0.00,0.00,40.08,250.0675,11.9445,279.8723,0.00,100.00,182.67,-11.86,182.67,11.86,12.52
3.22,360.48,10.5614,7.9988,10.4834,0.21,100.00,43.34,0.00,81.91,0.00,0.00,10.9087,11.0167,10.5256,10.6320,11.0167,10.8006,0.00,0.00,43.34,11.3593,11.0167,10.1143,0.00,0.00,43.34,250.0675,11.9445,279.8723,0.00,100.00,182.67,-11.86,182.67,11.86,12.52
3.28,360.47,10.5760,7.9865,10.4855,0.29,100.00,44.81,0.00,84.84,0.00,0.00,10.9251,11.0044,10.5099,10.6554,11.0044,10.7919,0.00,0.00,44.81,11.3648,11.0044,10.0870,0.00,0.00,44.81,250.0675,11.9445,279.8723,0.00,100.00,182.67,-11.86,182.67,11.86,12.52
3.35,360.46,10.5926,7.9745,10.4869,0.31,100.00,45.31,0.00,86.79,0.00,0.00,10.9424,10.9924,10.4995,10.6752,10.9924,10.7838,0.00,0.00,45.31,11.3785,10.9924,10.0729,0.00,0.00,45.31,250.0675,11.9445,279.8723,0.00,100.00,182.67,-11.86,182.67,11.86,12.52
3.41,360.45,10.6126,8.0002,10.4880,0.50,100.00,46.11,0.00,88.73,0.00,0.00,10.9625,11.0180,10.4888,10.6993,11.0180,10.7768,0.00,0.00,46.11,11.3926,11.0180,10.0561,0.00,0.00,46.11,250.0675,11.9445,279.8723,0.00,100.00,182.67,-11.86,182.67,11.86,12.52
3.48,360.43,10.6352,7.9851,10.4885,0.40,100.00,46.04,0.00,89.85,0.00,0.00,10.9851,11.0030,10.4824,10.7216,11.0030,10.7701,0.00,0.00,46.04,11.4157,11.0030,10.0502,0.00,0.00,46.04,250.0675,11.9445,279.8723,0.00,100.00,182.67,-11.86,182.67,11.86,12.52
3.55,360.41,10.6624,7.9714,10.4886,0.45,100.00,45.92,0.00,91.03,0.00,0.00,11.0121,10.9893,10.4752,10.7480,10.9893,10.7623,0.00,0.00,45.92,11.4437,10.9893,10.0440,0.00,0.00,45.92,250.0675,11.9445,279.8723,0.00,100.00,182.67,-11.86,182.67,11.86,12.52
3.62,360.39,10.6926,7.9934,10.4880,0.55,100.00,45.33,0.00,91.75,0.00,0.00,11.0421,11.0113,10.4703,10.7750,11.0113,10.7547,0.00,0.00,45.33,11.4781,11.0113,10.0435,0.00,0.00,45.33,250.0675,11.9445,279.8723,0.00,100.00,182.67,-11.86,182.67,11.86,12.52
3.68,360.37,10.7261,7.9830,10.4870,0.53,100.00,45.17,0.00,92.46,0.00,0.00,11.0753,11.0009,10.4649,10.8074,11.0009,10.7486,0.00,0.00,45.17,11.5125,11.0009,10.0394,0.00,0.00,45.17,250.0675,11.9445,279.8723,0.00,100.00,182.67,-11.86,182.67,11.86,12.52
3.75,360.35,10.7651,7.9721,10.4853,0.61,100.00,44.57,0.00,92.75,0.00,0.00,11.1143,10.9900,10.4615,10.8435,10.9900,10.7423,0.00,0.00,44.57,11.5559,10.9900,10.0406,0.00,0.00,44.57,250.0675,11.9445,279.8723,0.00,100.00,182.67,-11.86,182.67,11.86,12.52
3.82,360.32,10.8109,7.9983,10.4831,0.81,100.00,44.48,0.00,93.03,0.00,0.00,11.1599,11.0162,10.4576,10.8887,11.0162,10.7380,0.00,0.00,44.48,11.6021,11.0162,10.0373,0.00,0.00,44.48,250.0675,11.9445,279.8723,0.00,100.00,182.67,-11.86,182.67,11.86,12.52
3.88,360.29,10.8624,7.9885,10.4804,0.80,100.00,44.42,0.00,93.35,0.00,0.00,11.2112,11.0064,10.4529,10.9397,11.0064,10.7331,0.00,0.00,44.42,11.6539,11.0064,10.0331,0.00,0.00,44.42,250.0675,11.9445,279.8723,0.00,100.00,182.67,-11.86,182.67,11.86,12.52
3.95,360.25,10.9205,7.9781,10.4770,0.90,100.00,44.33,0.00,93.66,0.00,0.00,11.2692,10.9960,10.4476,10.9972,10.9960,10.7273,0.00,0.00,44.33,11.7125,10.9960,10.0285,0.00,0.00,44.33,250.0675,11.9445,279.8723,0.00,100.00,182.67,-11.86,182.67,11.86,12.52
4.03,360.21,10.9853,7.9707,10.4729,0.78,100.00,43.93,0.00,93.77,0.00,0.00,11.3340,10.9886,10.4428,11.0600,10.9886,10.7206,0.00,0.00,43.93,11.7803,10.9886,10.0268,0.00,0.00,43.93,250.0675,11.9445,279.8723,0.00,100.00,182.67,-11.86,182.67,11.86,12.52
4.08,360.15,11.0788,7.9848,10.4667,1.82,100.00,43.71,0.00,93.92,0.00,0.00,11.4274,11.0027,10.4358,11.1524,11.0027,10.7125,0.00,0.00,43.71,11.8753,11.0027,10.0215,0.00,0.00,43.71,250.0675,11.9445,279.8723,0.00,100.00,182.67,-11.86,182.67,11.86,12.52
4.15,360.12,11.1406,7.9767,10.4625,0.97,100.00,43.34,0.00,93.99,0.00,0.00,11.4891,10.9946,10.4311,11.2124,10.9946,10.7060,0.00,0.00,43.34,11.9396,10.9946,10.0197,0.00,0.00,43.34,250.0675,11.9445,279.8723,0.00,100.00,182.67,-11.86,182.67,11.86,12.52
4.21,360.07,11.2235,7.9683,10.4567,1.29,100.00,43.22,0.00,94.09,0.00,0.00,11.5720,10.9862,10.4247,11.2946,10.9862,10.6991,0.00,0.00,43.22,12.0234,10.9862,10.0143,0.00,0.00,43.22,250.0675,11.9445,279.8723,0.00,100.00,182.67,-11.86,182.67,11.86,12.52
4.28,360.02,11.2965,7.9914,10.4515,1.15,100.00,42.99,0.00,94.09,0.00,0.00,11.6449,11.0093,10.4195,11.3665,11.0093,10.6927,0.00,0.00,42.99,12.0980,11.0093,10.0109,0.00,0.00,42.99,250.0675,11.9445,279.8723,0.00,100.00,182.67,-11.86,182.67,11.86,12.52
4.35,359.98,11.3610,7.9796,10.4469,0.99,100.00,42.71,0.00,94.09,0.00,0.00,11.7095,10.9975,10.4149,11.4297,10.9975,10.6868,0.00,0.00,42.71,12.1645,10.9975,10.0085,0.00,0.00,42.71,250.0675,11.9445,279.8723,0.00,100.00,182.67,-11.86,182.67,11.86,12.52
4.41,359.95,11.4146,7.9697,10.4430,0.83,100.00,42.44,0.00,94.09,0.00,0.00,11.7631,10.9876,10.4111,11.4820,10.9876,10.6816,0.00,0.00,42.44,12.2200,10.9876,10.0068,0.00,0.00,42.44,250.0675,11.9445,279.8723,0.00,100.00,182.67,-11.86,182.67,11.86,12.52
4.48,359.92,11.4568,7.9931,10.4400,0.73,100.00,42.44,0.00,94.09,0.00,0.00,11.8053,11.0110,10.4081,11.5243,11.0110,10.6786,0.00,0.00,42.44,12.2622,11.0110,10.0038,0.00,0.00,42.44,250.0675,11.9445,279.8723,0.00,100.00,182.67,-11.86,182.67,11.86,12.52
4.54,359.89,11.5064,7.9838,10.4365,0.78,100.00,42.50,0.00,94.15,0.00,0.00,11.8549,11.0017,10.4041,11.5741,11.0017,10.6750,0.00,0.00,42.50,12.3114,11.0017,9.9994,0.00,0.00,42.50,250.0675,11.9445,279.8723,0.00,100.00,182.67,-11.86,182.67,11.86,12.52
4.61,359.86,11.5613,7.9746,10.4325,0.86,100.00,42.56,0.00,94.21,0.00,0.00,11.9097,10.9925,10.3998,11.6292,10.9925,10.6709,0.00,0.00,42.56,12.3658,10.9925,9.9946,0.00,0.00,42.56,250.0675,11.9445,279.8723,0.00,100.00,182.67,-11.86,182.67,11.86,12.52
4.67,359.82,11.6225,7.9683,10.4280,0.97,100.00,42.62,0.00,94.26,0.00,0.00,11.9708,10.9862,10.3950,11.6906,10.9862,10.6664,0.00,0.00,42.62,12.4265,10.9862,9.9893,0.00,0.00,42.62,250.0675,11.9445,279.8723,0.00,100.00,182.67,-11.86,182.67,11.86,12.52
4.74,359.78,11.6881,7.9950,10.4231,1.09,100.00,42.57,0.00,94.32,0.00,0.00,12.0364,11.0129,10.3897,11.7560,11.0129,10.6609,0.00,0.00,42.57,12.4924,11.0129,9.9844,0.00,0.00,42.57,250.0675,11.9445,279.8723,0.00,100.00,182.67,-11.86,182.67,11.86,12.52
4.80,359.75,11.7449,7.9871,10.4188,0.89,100.00,42.46,0.00,94.32,0.00,0.00,12.0933,11.0050,10.3854,11.8123,11.0050,10.6561,0.00,0.00,42.46,12.5500,11.0050,9.9810,0.00,0.00,42.46,250.0675,11.9445,279.8723,0.00,100.00,182.67,-11.86,182.67,11.86,12.52
4.87,359.72,11.7912,7.9778,10.4153,0.73,100.00,42.32,0.00,94.32,0.00,0.00,12.1396,10.9957,10.3819,11.8580,10.9957,10.6519,0.00,0.00,42.32,12.5973,10.9957,9.9786,0.00,0.00,42.32,250.0675,11.9445,279.8723,0.00,100.00,182.67,-11.86,182.67,11.86,12.52
4.93,359.69,11.8446,7.9711,10.4113,0.84,100.00,42.21,0.00,94.35,0.00,0.00,12.1929,10.9890,10.3777,11.9107,10.9890,10.6472,0.00,0.00,42.21,12.6514,10.9890,9.9753,0.00,0.00,42.21,250.0675,11.9445,279.8723,0.00,100.00,182.67,-11.86,182.67,11.86,12.52
5.00,359.65,11.9027,7.9947,10.4069,0.94,100.00,42.15,0.00,94.37,0.00,0.00,12.2510,11.0126,10.3732,11.9686,11.0126,10.6423,0.00,0.00,42.15,12.7099,11.0126,9.9712,0.00,0.00,42.15,250.0675,11.9445,279.8723,0.00,100.00,182.67,-11.86,182.67,11.86,12.52
5.06,359.61,11.9701,7.9863,10.4017,1.05,100.00,42.10,0.00,94.40,0.00,0.00,12.3184,11.0042,10.3678,12.0357,11.0042,10.6367,0.00,0.00,42.10,12.7777,11.0042,9.9663,0.00,0.00,42.10,250.0675,11.9445,279.8723,0.00,100.00,182.67,-11.86,182.67,11.86,12.52
5.13,359.57,12.0418,7.9789,10.3962,1.13,100.00,42.07,0.00,94.43,0.00,0.00,12.3901,10.9968,10.3622,12.1073,10.9968,10.6309,0.00,0.00,42.07,12.8495,10.9968,9.9608,0.00,0.00,42.07,250.0675,11.9445,279.8723,0.00,100.00,182.67,-11.86,182.67,11.86,12.52
5.19,359.52,12.1190,7.9688,10.3902,1.19,100.00,42.04,0.00,94.45,0.00,0.00,12.4673,10.9867,10.3561,12.1843,10.9867,10.6246,0.00,0.00,42.04,12.9270,10.9867,9.9550,0.00,0.00,42.04,250.0675,11.9445,279.8723,0.00,100.00,182.67,-11.86,182.67,11.86,12.52
5.26,359.47,12.2045,7.9932,10.3836,1.35,100.00,42.00,0.00,94.47,0.00,0.00,12.5528,11.0111,10.3493,12.2696,11.0111,10.6177,0.00,0.00,42.00,13.0128,11.0111,9.9486,0.00,0.00,42.00,250.0675,11.9445,279.8723,0.00,100.00,182.67,-11.86,182.67,11.86,12.52
5.32,359.41,12.2971,7.9871,10.3763,1.47,100.00,41.96,0.00,94.48,0.00,0.00,12.6454,11.0050,10.3420,12.3621,11.0050,10.6102,0.00,0.00,41.96,13.1057,11.0050,9.9416,0.00,0.00,41.96,250.0675,11.9445,279.8723,0.00,100.00,182.67,-11.86,182.67,11.86,12.52
5.39,359.36,12.3919,7.9804,10.3689,1.49,100.00,41.97,0.00,94.49,0.00,0.00,12.7402,10.9983,10.3345,12.4569,10.9983,10.6027,0.00,0.00,41.97,13.2004,10.9983,9.9339,0.00,0.00,41.97,250.0675,11.9445,279.8723,0.00,100.00,182.67,-11.86,182.67,11.86,12.52
